ranking,vElf #,background,skin,eyes,mouth,clothes,hair,headwear,Rarity
7465,6450,Light Red,Brown,Heart Eyes,Pink Thin Lips,Blue Dress,Pixie Cut,No Headwear,COMMON
7466,1234,Light Yellow,Peach,Purple Eyes,Upset,Red Elven Dress,White Pullback,No Headwear,COMMON
7467,2568,Purple Clouds,Blue,Heart Eyes,Small Smile,Shirtdress,Black White Straight,No Headwear,COMMON
7468,2951,Blue Clouds,Yellow,Bug Eyes,Black Mask,Blue Asymmetric Dress,Pixie Cut,No Headwear,COMMON
7469,1956,Light Green,Green,Crying Eyes,Big Grin,Blue Asymmetric Dress,Blue Wavy Bob,No Headwear,COMMON
7470,4740,Light Brown,Yellow,Blue Sleepy Eyes,Pink Plump Lips,Shirtdress,Brown Spacebuns,No Headwear,COMMON
7471,6206,Light Green,Yellow,Icy Eyes,Slightly Open,Red Elven Dress,Brown Straight Bob,No Headwear,COMMON
7472,1695,Blue Clouds,Peach,Scarred Eyes,Big Grin,Red Plunge Dress,Red Straight,No Headwear,COMMON
7473,1697,Up Only,Yellow,Icy Eyes,Upset,Orange Brassiere,Layered Purple,No Headwear,COMMON
7474,4720,Forest,Blue,Heart Eyes,Kissy Lips,Blue Asymmetric Dress,Black White Straight,No Headwear,COMMON
7475,4299,Blue Clouds,Green,Heart Eyes,Gritting Teeth,Red Elven Dress,Blue Wavy Bob,No Headwear,COMMON
7476,7739,Light Orange,Peach,Diamond Eyes,Slightly Open,Shirtdress,Black Pullback,No Headwear,COMMON
7477,4353,Light Orange,Brown,Diamond Eyes,Shocked,Red Plunge Dress,White Pullback,No Headwear,COMMON
7478,3073,Light Red,Blue,Scarred Eyes,Slightly Open,Blue Asymmetric Dress,Black Straight,No Headwear,COMMON
7479,611,Light Pink,Blue,Purple Eyes,Confused,Brown Cami,Blue Wavy Bob,No Headwear,COMMON
7480,863,Light Blue,Brown,Purple Eyes,Gritting Teeth,Red Plunge Dress,Black Straight,No Headwear,COMMON
7481,4868,Up Only,Yellow,Crying Eyes,Confused,Red Plunge Dress,Blue Wavy Bob,No Headwear,COMMON
7482,3891,Light Yellow,Green,Green Angry Eyes,Slightly Open,Shirtdress,Layered Purple,No Headwear,COMMON
7483,245,Light Brown,Peach,Heart Eyes,Gritting Teeth,Red Elven Dress,Blue Wavy Bob,No Headwear,COMMON
7484,4480,Rainbow,Green,Icy Eyes,Pink Thin Lips,Shirtdress,Red Braid,No Headwear,COMMON
7485,4261,Light Red,Yellow,Rolled Eyes,Black Mask,Blue Asymmetric Dress,Pink Short Tiedback,No Headwear,COMMON
7486,2470,Blue Clouds,Peach,Green Slanted Eyes,Gritting Teeth,Red Plunge Dress,Black White Straight,No Headwear,COMMON
7487,6075,Light Orange,Peach,Icy Eyes,Shocked,Red Plunge Dress,Brown Spacebuns,No Headwear,COMMON
7488,4125,Forest,Peach,Heart Eyes,Big Grin,Blue Dress,Blue Wavy Bob,No Headwear,COMMON
7489,5233,Light Red,Peach,Scarred Eyes,Confused,Red Plunge Dress,Red Braid,No Headwear,COMMON
7490,835,Graveyard,Yellow,Diamond Eyes,Kissy Lips,Shirtdress,Brown Spacebuns,No Headwear,COMMON
7491,4614,Purple Clouds,Blue,Scarred Eyes,Black Mask,Shirtdress,Black Pullback,No Headwear,COMMON
7492,4363,Light Pink,Blue,Crying Eyes,Upset,Shirtdress,Pixie Cut,No Headwear,COMMON
7493,989,Light Pink,Blue,Rolled Eyes,Shocked,Red Plunge Dress,Black Straight Bob,No Headwear,COMMON
7494,3007,Forest,Brown,Purple Eyes,Pink Thin Lips,Red Elven Dress,Black Straight Bob,No Headwear,COMMON
7495,1736,Light Red,Yellow,Blue Dewy Eyes,Slightly Open,Brown Brassiere,Red Wavy,No Headwear,COMMON
7496,906,Up Only,Yellow,Blue Angry Eyes,Pink Thin Lips,Shirtdress,Black Wavy,No Headwear,COMMON
7497,5367,Up Only,Blue,VeChain Visor,Confused,Blue Asymmetric Dress,Blue Wavy Bob,No Headwear,COMMON
7498,6661,Graveyard,Peach,Icy Eyes,Upset,Orange Brassiere,Blue Wavy Bob,No Headwear,COMMON
7499,19,Light Red,Yellow,Purple Eyes,Slightly Open,Blue Dress,Pink Short Tiedback,No Headwear,COMMON
7500,971,Light Red,Green,Green Angry Eyes,Pink Thin Lips,Brown Brassiere,Brown Straight Bob,No Headwear,COMMON
7501,7433,Blue Clouds,Yellow,Scarred Eyes,Slightly Open,Brown Brassiere,Brown Straight Bob,No Headwear,COMMON
7502,5979,Light Turquoise,Brown,Icy Eyes,Small Smile,Blue Asymmetric Dress,Brown Spacebuns,No Headwear,COMMON
7503,4045,Light Brown,Green,Green Angry Eyes,Upset,Shirtdress,Pink Short Tiedback,No Headwear,COMMON
7504,7211,Blue Clouds,Blue,Deal With It,Confused,Brown Brassiere,Blue Wavy Bob,No Headwear,COMMON
7505,2826,Light Brown,Peach,Blue Sleepy Eyes,Pink Thin Lips,Red Plunge Dress,Blonde Spacebuns,No Headwear,COMMON
7506,6947,Forest,Blue,Crying Eyes,Stuck Out Tongue,Red Plunge Dress,White Pullback,No Headwear,COMMON
7507,3526,Light Green,Peach,Blue Dewy Eyes,Upset,Blue Asymmetric Dress,Red Braid,No Headwear,COMMON
7508,7224,Light Green,Peach,Icy Eyes,Black Mask,Red Elven Dress,Black Pullback,No Headwear,COMMON
7509,6223,Rainbow,Blue,Scarred Eyes,Stuck Out Tongue,Blue Asymmetric Dress,Blue Wavy Bob,No Headwear,COMMON
7510,1064,Up Only,Brown,Deal With It,Big Grin,Blue Asymmetric Dress,Blonde Spacebuns,No Headwear,COMMON
7511,6494,Light Brown,Brown,Purple Eyes,Big Grin,Red Plunge Dress,Red Braid,No Headwear,COMMON
7512,634,Light Red,Yellow,Blue Dewy Eyes,Pink Thin Lips,White Asymmetric Dress,White Pullback,No Headwear,COMMON
7513,5069,Light Blue,Peach,Bug Eyes,Slightly Open,Red Plunge Dress,Black Pullback,No Headwear,COMMON
7514,831,Light Green,Green,Eye Patch,Kissy Lips,Red Plunge Dress,Pixie Cut,No Headwear,COMMON
7515,3735,Light Blue,Yellow,Heart Eyes,Pink Thin Lips,White Cami,White Pullback,No Headwear,COMMON
7516,7556,Purple Clouds,Brown,Heart Eyes,Upset,Red Plunge Dress,Blue Wavy Bob,No Headwear,COMMON
7517,209,Light Yellow,Yellow,Rolled Eyes,Confused,Red Plunge Dress,Blue Wavy Bob,No Headwear,COMMON
7518,7251,Light Pink,Green,Purple Eyes,Stuck Out Tongue,Red Plunge Dress,Red Pullback,No Headwear,COMMON
7519,2412,Graveyard,Green,Blue Dewy Eyes,Small Smile,Brown Brassiere,Brown Spacebuns,No Headwear,COMMON
7520,7209,Light Blue,Green,Rolled Eyes,Small Smile,Red Elven Dress,Blue Wavy Bob,No Headwear,COMMON
7521,3598,Purple Clouds,Blue,Purple Eyes,Black Mask,Shirtdress,Brown Straight Bob,No Headwear,COMMON
7522,1510,Light Orange,Peach,Icy Eyes,Gritting Teeth,Brown Brassiere,Brown Straight Bob,No Headwear,COMMON
7523,255,Light Green,Yellow,Blue Dewy Eyes,Shocked,Red Plunge Dress,Brown Straight Bob,No Headwear,COMMON
7524,2590,Rainbow,Yellow,Scarred Eyes,Slightly Open,Blue Asymmetric Dress,Blue Wavy Bob,No Headwear,COMMON
7525,1689,Light Orange,Green,Deal With It,Stuck Out Tongue,Shirtdress,Black White Straight,No Headwear,COMMON
7526,3520,Light Pink,Blue,Heart Eyes,Gritting Teeth,Red Plunge Dress,Pink Short Tiedback,No Headwear,COMMON
7527,1406,Light Green,Brown,Purple Eyes,Confused,Blue Dress,Layered Purple,No Headwear,COMMON
7528,1127,Light Pink,Yellow,Heart Eyes,Gritting Teeth,Brown Brassiere,Red Braid,No Headwear,COMMON
7529,7759,Blue Clouds,Blue,Bug Eyes,Stuck Out Tongue,Red Elven Dress,Blue Wavy Bob,No Headwear,COMMON
7530,2521,Light Pink,Brown,Green Slanted Eyes,Kissy Lips,Shirtdress,Red Wavy,No Headwear,COMMON
7531,1146,Light Brown,Blue,Eye Patch,Pink Thin Lips,Shirtdress,Red Braid,No Headwear,COMMON
7532,5695,Light Pink,Yellow,Eye Patch,Stuck Out Tongue,Brown Brassiere,Black Straight Bob,No Headwear,COMMON
7533,5229,Light Brown,Blue,Scarred Eyes,Small Smile,Blue Asymmetric Dress,Black Straight Bob,No Headwear,COMMON
7534,7294,Graveyard,Brown,Blue Dewy Eyes,Pink Thin Lips,White Cami,Blue Wavy Bob,No Headwear,COMMON
7535,4499,Light Pink,Yellow,Eye Patch,Gritting Teeth,Blue Asymmetric Dress,Pixie Cut,No Headwear,COMMON
7536,2778,Purple Clouds,Blue,Rolled Eyes,Pink Thin Lips,Blue Asymmetric Dress,White Pullback,No Headwear,COMMON
7537,1829,Light Red,Yellow,Icy Eyes,Black Mask,Blue Dress,Brown Wavy,No Headwear,COMMON
7538,2759,Light Turquoise,Yellow,Green Slanted Eyes,Pink Plump Lips,Brown Brassiere,Blue Wavy Bob,No Headwear,COMMON
7539,6300,Light Pink,Peach,Blue Angry Eyes,Black Mask,Shirtdress,Red Straight,No Headwear,COMMON
7540,3920,Light Purple,Brown,Heart Eyes,Gritting Teeth,Brown Brassiere,Blue Wavy Bob,No Headwear,COMMON
7541,7226,Light Red,Peach,Icy Eyes,Black Mask,Blue Dress,Black Pullback,No Headwear,COMMON
7542,710,Light Blue,Brown,Bug Eyes,Stuck Out Tongue,Shirtdress,Red Wavy,No Headwear,COMMON
7543,7478,Light Pink,Yellow,Crying Eyes,Stuck Out Tongue,Blue Asymmetric Dress,White Pullback,No Headwear,COMMON
7544,4620,Graveyard,Brown,Purple Eyes,Confused,Brown Brassiere,Black Pullback,No Headwear,COMMON
7545,2504,Light Pink,Peach,Blue Sleepy Eyes,Pink Thin Lips,Blue Dress,Blue Wavy Bob,No Headwear,COMMON
7546,5296,Light Orange,Blue,Eye Patch,Slightly Open,Blue Asymmetric Dress,White Pullback,No Headwear,COMMON
7547,2249,Blue Clouds,Brown,Heart Eyes,Slightly Open,Red Plunge Dress,Layered Purple,No Headwear,COMMON
7548,2830,Up Only,Green,Deal With It,Pink Thin Lips,Red Plunge Dress,Brown Spacebuns,No Headwear,COMMON
7549,7259,Up Only,Green,Blue Sleepy Eyes,Gritting Teeth,Red Elven Dress,White Pullback,No Headwear,COMMON
7550,798,Forest,Yellow,Blue Sleepy Eyes,Upset,Brown Brassiere,Blonde Spacebuns,No Headwear,COMMON
7551,1992,Light Red,Brown,Blue Sleepy Eyes,Gritting Teeth,Blue Asymmetric Dress,Layered Purple,No Headwear,COMMON
7552,6188,Light Pink,Brown,Icy Eyes,Stuck Out Tongue,Black Horseskin,Blue Wavy Bob,No Headwear,COMMON
7553,5606,Blue Clouds,Peach,Icy Eyes,Confused,Red Plunge Dress,Black Straight Bob,No Headwear,COMMON
7554,498,Forest,Blue,Blue Dewy Eyes,Shocked,Blue Dress,White Pullback,No Headwear,COMMON
7555,4161,Light Pink,Peach,Icy Eyes,Upset,Red Elven Dress,Black White Straight,No Headwear,COMMON
7556,1114,Light Orange,Green,Bug Eyes,Gritting Teeth,Shirtdress,Brown Straight Bob,No Headwear,COMMON
7557,5147,Forest,Brown,Bug Eyes,Slightly Open,Blue Asymmetric Dress,Black Straight Bob,No Headwear,COMMON
7558,3303,Light Red,Green,Eye Patch,Pink Thin Lips,Brown Brassiere,Brown Wavy,No Headwear,COMMON
7559,5370,Light Green,Blue,3D Glasses,Upset,Brown Brassiere,Blue Wavy Bob,No Headwear,COMMON
7560,5484,Light Green,Blue,Icy Eyes,Kissy Lips,Blue Dress,White Braid,No Headwear,COMMON
7561,5222,Light Green,Green,Bug Eyes,Small Smile,Brown Brassiere,Red Braid,No Headwear,COMMON
7562,2097,Light Blue,Green,Rolled Eyes,Small Smile,Brown Brassiere,White Braid,No Headwear,COMMON
7563,5201,Up Only,Peach,Blue Angry Eyes,Black Mask,Shirtdress,Black Pullback,No Headwear,COMMON
7564,7539,Light Brown,Peach,Deal With It,Black Mask,Shirtdress,Pixie Cut,No Headwear,COMMON
7565,6163,Blue Clouds,Brown,Green Angry Eyes,Shocked,Shirtdress,Pixie Cut,No Headwear,COMMON
7566,3769,Blue Clouds,Yellow,Diamond Eyes,Upset,Shirtdress,Black Pullback,No Headwear,COMMON
7567,5525,Graveyard,Brown,Green Slanted Eyes,Gritting Teeth,Red Plunge Dress,Blonde Spacebuns,No Headwear,COMMON
7568,215,Graveyard,Blue,Icy Eyes,Pink Plump Lips,Blue Dress,White Pullback,No Headwear,COMMON
7569,7561,Light Yellow,Peach,Icy Eyes,Small Smile,Shirtdress,Black Wavy,No Headwear,COMMON
7570,244,Graveyard,Yellow,Scarred Eyes,Stuck Out Tongue,Shirtdress,Black Straight,No Headwear,COMMON
7571,4728,Up Only,Brown,Icy Eyes,Confused,Brown Brassiere,Black Straight,No Headwear,COMMON
7572,2584,Forest,Peach,Heart Eyes,Pink Thin Lips,Red Plunge Dress,Black Pullback,No Headwear,COMMON
7573,3415,Light Yellow,Brown,Blue Dewy Eyes,Shocked,Shirtdress,Black White Straight,No Headwear,COMMON
7574,6161,Light Red,Blue,Crying Eyes,Stuck Out Tongue,Blue Asymmetric Dress,Blue Wavy Bob,No Headwear,COMMON
7575,5489,Light Red,Blue,Green Slanted Eyes,Upset,White Cami,White Pullback,No Headwear,COMMON
7576,5976,Light Red,Green,Icy Eyes,Small Smile,Red Elven Dress,Red Straight,No Headwear,COMMON
7577,3224,Light Pink,Brown,Grey Dewy Eyes,Pink Thin Lips,Shirtdress,Layered Purple,No Headwear,COMMON
7578,5883,Greyish Blue,Brown,Scarred Eyes,Confused,Shirtdress,Blonde Spacebuns,No Headwear,COMMON
7579,2520,Light Red,Yellow,Icy Eyes,Small Smile,Red Elven Dress,Red Straight,No Headwear,COMMON
7580,1684,Up Only,Blue,Icy Eyes,Big Grin,Blue Dress,Black White Straight,No Headwear,COMMON
7581,7143,Light Brown,Green,Green Slanted Eyes,Small Smile,Shirtdress,Red Braid,No Headwear,COMMON
7582,5159,Rainbow,Yellow,Icy Eyes,Slightly Open,Shirtdress,Black Pullback,No Headwear,COMMON
7583,367,Light Red,Yellow,3D Glasses,Gritting Teeth,Red Plunge Dress,White Pullback,No Headwear,COMMON
7584,3242,Light Orange,Green,Heart Eyes,Big Grin,Blue Asymmetric Dress,Blue Wavy Bob,No Headwear,COMMON
7585,6648,Light Green,Peach,Blue Dewy Eyes,Slightly Open,Red Plunge Dress,Red Braid,No Headwear,COMMON
7586,3918,Purple Clouds,Yellow,Green Slanted Eyes,Pink Thin Lips,Brown Brassiere,Blue Wavy Bob,No Headwear,COMMON
7587,2661,Light Green,Brown,Bug Eyes,Small Smile,Blue Asymmetric Dress,Brown Wavy,No Headwear,COMMON
7588,2748,Light Blue,Yellow,Blue Dewy Eyes,Gritting Teeth,Red Plunge Dress,Red Straight,No Headwear,COMMON
7589,5441,Forest,Brown,Rolled Eyes,Gritting Teeth,Red Plunge Dress,Red Straight,No Headwear,COMMON
7590,2223,Light Orange,Yellow,Icy Eyes,Gritting Teeth,Blue Asymmetric Dress,Brown Spacebuns,No Headwear,COMMON
7591,7757,Light Blue,Brown,Purple Eyes,Big Grin,Blue Asymmetric Dress,Black Straight Bob,No Headwear,COMMON
7592,7748,Light Purple,Green,Scarred Eyes,Stuck Out Tongue,Shirtdress,White Braid,No Headwear,COMMON
7593,4227,Light Pink,Brown,Bug Eyes,Shocked,Blue Dress,Blue Wavy Bob,No Headwear,COMMON
7594,3930,Up Only,Peach,Pink Eyes,Big Grin,Shirtdress,Blue Wavy Bob,No Headwear,COMMON
7595,2799,Light Green,Brown,Rolled Eyes,Gritting Teeth,Brown Brassiere,Pink Short Tiedback,No Headwear,COMMON
7596,6569,Light Red,Blue,Green Angry Eyes,Pink Thin Lips,Blue Asymmetric Dress,Layered Purple,No Headwear,COMMON
7597,784,Light Brown,Brown,Bug Eyes,Pink Thin Lips,Brown Brassiere,Brown Spacebuns,No Headwear,COMMON
7598,5444,Forest,Blue,Deal With It,Kissy Lips,Shirtdress,Black White Straight,No Headwear,COMMON
7599,3501,Graveyard,Peach,Eye Patch,Stuck Out Tongue,Shirtdress,White Braid,No Headwear,COMMON
7600,6681,Light Red,Blue,Diamond Eyes,Pink Thin Lips,Red Elven Dress,Blue Wavy Bob,No Headwear,COMMON
7601,6622,Up Only,Brown,Purple Eyes,Pink Plump Lips,Blue Asymmetric Dress,Red Braid,No Headwear,COMMON
7602,276,Forest,Green,Blue Dewy Eyes,Black Mask,Brown Brassiere,Black Straight Bob,No Headwear,COMMON
7603,1551,Forest,Green,Purple Eyes,Pink Thin Lips,Brown Cami,White Pullback,No Headwear,COMMON
7604,4803,Light Pink,Blue,Heart Eyes,Kissy Lips,Shirtdress,Black Wavy,No Headwear,COMMON
7605,5464,Graveyard,Blue,Blue Dewy Eyes,Black Mask,Shirtdress,Pink Short Tiedback,No Headwear,COMMON
7606,3630,Greyish Blue,Blue,Icy Eyes,Kissy Lips,Shirtdress,Red Straight,No Headwear,COMMON
7607,6848,Light Red,Brown,Bug Eyes,Shocked,Blue Asymmetric Dress,Layered Purple,No Headwear,COMMON
7608,4963,Blue Clouds,Peach,Green Slanted Eyes,Pink Thin Lips,Red Plunge Dress,Blonde Spacebuns,No Headwear,COMMON
7609,3686,Light Blue,Brown,Purple Eyes,Pink Thin Lips,Blue Dress,Blonde Spacebuns,No Headwear,COMMON
7610,4938,Light Pink,Green,Blue Angry Eyes,Small Smile,Blue Asymmetric Dress,Blue Wavy Bob,No Headwear,COMMON
7611,6992,Light Brown,Green,Rolled Eyes,Confused,Shirtdress,Black Pullback,No Headwear,COMMON
7612,2292,Light Blue,Peach,Diamond Eyes,Stuck Out Tongue,Shirtdress,Black Pullback,No Headwear,COMMON
7613,7531,Forest,Brown,Bug Eyes,Stuck Out Tongue,Shirtdress,Black Straight,No Headwear,COMMON
7614,3690,Light Green,Peach,Green Angry Eyes,Pink Thin Lips,Red Plunge Dress,Pixie Cut,No Headwear,COMMON
7615,7468,Up Only,Blue,Green Slanted Eyes,Upset,Red Plunge Dress,Brown Spacebuns,No Headwear,COMMON
7616,6027,Light Red,Yellow,Green Slanted Eyes,Gritting Teeth,Blue Asymmetric Dress,Brown Spacebuns,No Headwear,COMMON
7617,6133,Up Only,Blue,Icy Eyes,Stuck Out Tongue,Blue Dress,Brown Spacebuns,No Headwear,COMMON
7618,4201,Blue Clouds,Blue,Purple Eyes,Pink Plump Lips,Brown Brassiere,Black White Straight,No Headwear,COMMON
7619,2528,Light Green,Peach,Green Slanted Eyes,Pink Thin Lips,White Cami,White Pullback,No Headwear,COMMON
7620,2853,Blue Clouds,Peach,Blue Dewy Eyes,Confused,Shirtdress,Black Pullback,No Headwear,COMMON
7621,871,Light Red,Blue,Purple Eyes,Upset,Pink Brassiere,Blue Wavy Bob,No Headwear,COMMON
7622,4186,Aftermath,Blue,Blue Dewy Eyes,Stuck Out Tongue,Red Plunge Dress,White Pullback,No Headwear,COMMON
7623,2336,Light Orange,Peach,Icy Eyes,Kissy Lips,Shirtdress,Red Braid,No Headwear,COMMON
7624,4699,Light Green,Yellow,Rolled Eyes,Big Grin,Red Plunge Dress,Black White Straight,No Headwear,COMMON
7625,2008,Light Red,Green,Green Angry Eyes,Stuck Out Tongue,Brown Brassiere,Layered Purple,No Headwear,COMMON
7626,896,Light Brown,Yellow,Purple Eyes,Stuck Out Tongue,Brown Brassiere,Brown Straight Bob,No Headwear,COMMON
7627,508,Forest,Peach,Scarred Eyes,Kissy Lips,Brown Brassiere,White Braid,No Headwear,COMMON
7628,5987,Light Red,Peach,Purple Eyes,Black Mask,Red Elven Dress,Blonde Spacebuns,No Headwear,COMMON
7629,2403,Up Only,Green,Scarred Eyes,Shocked,Blue Asymmetric Dress,Brown Spacebuns,No Headwear,COMMON
7630,5220,Blue Clouds,Green,3D Glasses,Stuck Out Tongue,Shirtdress,White Pullback,No Headwear,COMMON
7631,7138,Graveyard,Brown,Blue Angry Eyes,Kissy Lips,Shirtdress,White Pullback,No Headwear,COMMON
7632,2961,Light Red,Green,Blue Angry Eyes,Big Grin,Brown Brassiere,Blue Wavy Bob,No Headwear,COMMON
7633,3929,Up Only,Peach,Deal With It,Kissy Lips,Shirtdress,Red Straight,No Headwear,COMMON
7634,4418,Up Only,Green,Icy Eyes,Pink Thin Lips,Blue Asymmetric Dress,Red Wavy,No Headwear,COMMON
7635,4441,Up Only,Yellow,Green Angry Eyes,Slightly Open,Brown Brassiere,Layered Purple,No Headwear,COMMON
7636,3091,Light Red,Blue,Bug Eyes,Pink Plump Lips,Blue Asymmetric Dress,Blonde Spacebuns,No Headwear,COMMON
7637,2164,Purple Clouds,Green,Blue Sleepy Eyes,Slightly Open,Shirtdress,Blue Wavy Bob,No Headwear,COMMON
7638,6743,Light Blue,Green,Green Slanted Eyes,Gritting Teeth,Brown Brassiere,Blonde Spacebuns,No Headwear,COMMON
7639,1517,Graveyard,Green,Icy Eyes,Black Mask,Red Elven Dress,Blue Wavy Bob,No Headwear,COMMON
7640,997,Light Yellow,Brown,Icy Eyes,Small Smile,Red Plunge Dress,Blonde Spacebuns,No Headwear,COMMON
7641,5332,Light Green,Brown,Bug Eyes,Slightly Open,Red Plunge Dress,Brown Wavy,No Headwear,COMMON
7642,3843,Light Brown,Brown,Green Angry Eyes,Black Mask,Shirtdress,Layered Purple,No Headwear,COMMON
7643,5555,Light Pink,Peach,Icy Eyes,Pink Thin Lips,White Cami,Blonde Spacebuns,No Headwear,COMMON
7644,7592,Light Green,Green,Green Slanted Eyes,Stuck Out Tongue,Blue Asymmetric Dress,White Braid,No Headwear,COMMON
7645,2326,Purple Clouds,Brown,Icy Eyes,Small Smile,Shirtdress,Black Straight Bob,No Headwear,COMMON
7646,5742,Light Red,Yellow,Rolled Eyes,Gritting Teeth,Shirtdress,Red Wavy,No Headwear,COMMON
7647,309,Forest,Brown,Rolled Eyes,Slightly Open,Brown Brassiere,Layered Purple,No Headwear,COMMON
7648,3040,Light Pink,Green,3D Glasses,Pink Plump Lips,Shirtdress,Blue Wavy Bob,No Headwear,COMMON
7649,847,Light Blue,Blue,Eye Patch,Big Grin,Shirtdress,Blonde Spacebuns,No Headwear,COMMON
7650,3383,Light Green,Brown,Blue Sleepy Eyes,Stuck Out Tongue,Shirtdress,Brown Straight Bob,No Headwear,COMMON
7651,4486,Light Blue,Green,Icy Eyes,Kissy Lips,Brown Brassiere,Black Straight Bob,No Headwear,COMMON
7652,5732,Light Orange,Brown,Rolled Eyes,Shocked,Shirtdress,Blonde Spacebuns,No Headwear,COMMON
7653,2275,Up Only,Blue,Diamond Eyes,Small Smile,Shirtdress,Brown Straight Bob,No Headwear,COMMON
7654,1714,Light Green,Yellow,Blue Dewy Eyes,Pink Thin Lips,Red Plunge Dress,Pink Short Tiedback,No Headwear,COMMON
7655,6111,Rainbow,Yellow,Purple Eyes,Gritting Teeth,Brown Brassiere,White Pullback,No Headwear,COMMON
7656,3216,Graveyard,Brown,Bug Eyes,Kissy Lips,Blue Asymmetric Dress,White Pullback,No Headwear,COMMON
7657,4715,Light Pink,Yellow,Rolled Eyes,Slightly Open,Blue Dress,White Pullback,No Headwear,COMMON
7658,327,Light Green,Brown,Green Angry Eyes,Confused,Shirtdress,Red Straight,No Headwear,COMMON
7659,6857,Light Green,Blue,Heart Eyes,Small Smile,Red Plunge Dress,Pixie Cut,No Headwear,COMMON
7660,509,Light Green,Yellow,Deal With It,Kissy Lips,Blue Asymmetric Dress,White Pullback,No Headwear,COMMON
7661,585,Light Red,Peach,Scarred Eyes,Gritting Teeth,Brown Brassiere,Pink Short Tiedback,No Headwear,COMMON
7662,4570,Blue Clouds,Yellow,Purple Eyes,Big Grin,Brown Brassiere,Layered Purple,No Headwear,COMMON
7663,5864,Forest,Green,Scarred Eyes,Black Mask,Red Plunge Dress,White Braid,No Headwear,COMMON
7664,6025,Forest,Blue,Icy Eyes,Kissy Lips,White Cami,Blue Wavy Bob,No Headwear,COMMON
7665,5000,Blue Clouds,Green,Heart Eyes,Big Grin,Shirtdress,Pixie Cut,No Headwear,COMMON
7666,397,Light Red,Yellow,Purple Eyes,Shocked,Brown Brassiere,Brown Straight Bob,No Headwear,COMMON
7667,2489,Light Pink,Yellow,Purple Eyes,Pink Plump Lips,Shirtdress,Red Wavy,No Headwear,COMMON
7668,7046,Light Green,Blue,Green Slanted Eyes,Gritting Teeth,Brown Brassiere,White Braid,No Headwear,COMMON
7669,5709,Light Orange,Blue,Green Slanted Eyes,Gritting Teeth,Brown Brassiere,Blue Wavy Bob,No Headwear,COMMON
7670,5203,Light Green,Blue,Blue Sleepy Eyes,Small Smile,Shirtdress,Black Straight Bob,No Headwear,COMMON
7671,5123,Light Pink,Green,Scarred Eyes,Gritting Teeth,Brown Brassiere,Brown Wavy,No Headwear,COMMON
7672,2501,Forest,Blue,Purple Eyes,Big Grin,Blue Dress,White Pullback,No Headwear,COMMON
7673,1573,Light Red,Yellow,Purple Eyes,Confused,Blue Asymmetric Dress,Red Straight,No Headwear,COMMON
7674,1770,Light Pink,Brown,Purple Eyes,Pink Plump Lips,Blue Asymmetric Dress,White Braid,No Headwear,COMMON
